ob_time,hour,day,month,wind_speed,air_temperature,rltv_hum,visibility,Site
14/01/2022 04:00,4,14,1,17,5.3,69.1,3000,315
14/01/2022 05:00,5,14,1,16,4.9,70.2,3000,315
14/01/2022 06:00,6,14,1,9,3.1,82.8,1500,315
14/01/2022 07:00,7,14,1,11,4.1,80.3,1800,315
14/01/2022 08:00,8,14,1,9,3.8,81.7,2000,315
14/01/2022 09:00,9,14,1,12,4.5,82.2,2800,315
14/01/2022 10:00,10,14,1,9,4.9,85.7,2300,315
14/01/2022 11:00,11,14,1,7,5.4,84.5,2900,315
14/01/2022 12:00,12,14,1,11,6,81.8,5000,315
14/01/2022 13:00,13,14,1,11,6.2,83.5,2500,315
14/01/2022 14:00,14,14,1,12,5.9,87.8,1700,315
14/01/2022 15:00,15,14,1,12,5.7,92.4,1600,315
14/01/2022 16:00,16,14,1,13,5.4,95.4,1000,315
14/01/2022 17:00,17,14,1,9,4.8,95.3,2100,315
14/01/2022 18:00,18,14,1,5,3.9,96.5,2200,315
14/01/2022 19:00,19,14,1,10,3.9,91.7,6000,315
14/01/2022 20:00,20,14,1,10,4.6,90.3,5000,315
14/01/2022 21:00,21,14,1,13,4.9,87.3,6000,315
14/01/2022 22:00,22,14,1,15,4.8,84.1,5000,315
14/01/2022 23:00,23,14,1,15,5.1,82.6,3500,315
15/01/2022 00:00,0,15,1,16,4.4,83.8,4500,315
15/01/2022 01:00,1,15,1,15,4.6,82.3,4000,315
15/01/2022 02:00,2,15,1,12,3.4,84.6,4000,315
15/01/2022 03:00,3,15,1,14,3.4,82.9,4000,315
15/01/2022 04:00,4,15,1,12,2.6,85.9,3500,315
15/01/2022 05:00,5,15,1,14,2.9,84.3,4000,315
15/01/2022 06:00,6,15,1,12,2.6,84.1,3500,315
15/01/2022 07:00,7,15,1,14,3.6,79.8,4000,315
15/01/2022 08:00,8,15,1,18,4.6,74.4,3500,315
15/01/2022 09:00,9,15,1,18,5,74.8,3000,315
15/01/2022 10:00,10,15,1,22,5.9,71.3,3000,315
15/01/2022 11:00,11,15,1,23,6.6,69.3,3000,315
15/01/2022 12:00,12,15,1,26,7.7,66.6,3000,315
15/01/2022 13:00,13,15,1,26,8,65.6,3000,315
15/01/2022 14:00,14,15,1,26,8,64.3,3000,315
15/01/2022 15:00,15,15,1,24,7.8,65.3,3000,315
15/01/2022 16:00,16,15,1,22,7.3,67.4,3000,315
15/01/2022 17:00,17,15,1,19,6.9,71,3000,315
15/01/2022 18:00,18,15,1,21,7,69.7,3500,315
15/01/2022 19:00,19,15,1,20,6.9,69.5,3500,315
15/01/2022 20:00,20,15,1,15,7,71.2,3500,315
15/01/2022 21:00,21,15,1,14,6.8,72.3,3500,315
15/01/2022 22:00,22,15,1,19,6.8,72.2,3500,315
15/01/2022 23:00,23,15,1,19,6.6,73.3,3500,315
16/01/2022 00:00,0,16,1,16,6.5,74.7,3500,315
16/01/2022 01:00,1,16,1,10,6.1,75.8,3500,315
16/01/2022 02:00,2,16,1,9,5.6,79.8,3000,315
16/01/2022 03:00,3,16,1,12,5.2,77.9,3500,315
16/01/2022 04:00,4,16,1,11,5.4,81.2,3000,315
16/01/2022 05:00,5,16,1,12,6,83.1,2800,315
16/01/2022 06:00,6,16,1,11,5.2,85.6,3500,315
16/01/2022 07:00,7,16,1,15,5.7,85.9,3000,315
16/01/2022 08:00,8,16,1,18,5.7,87.4,2700,315
16/01/2022 09:00,9,16,1,14,5.1,88.9,2900,315
16/01/2022 10:00,10,16,1,17,5.6,87.4,2300,315
16/01/2022 11:00,11,16,1,13,6.4,86.3,2300,315
16/01/2022 12:00,12,16,1,12,7.1,86.8,2000,315
16/01/2022 13:00,13,16,1,14,7.3,84.1,2400,315
16/01/2022 14:00,14,16,1,19,7.5,84.3,2200,315
16/01/2022 15:00,15,16,1,24,7.1,91.2,700,315
16/01/2022 16:00,16,16,1,21,7.6,92.8,1000,315
16/01/2022 17:00,17,16,1,21,8.3,94.4,1500,315
16/01/2022 18:00,18,16,1,18,9,87.8,1900,315
16/01/2022 19:00,19,16,1,14,9,90.5,1700,315
16/01/2022 20:00,20,16,1,18,9.9,88.2,2000,315
16/01/2022 21:00,21,16,1,12,9.2,93.2,1300,315
16/01/2022 22:00,22,16,1,16,8.9,82.4,3500,315
16/01/2022 23:00,23,16,1,17,8.2,81.9,3500,315
17/01/2022 00:00,0,17,1,17,8.1,79.2,3500,315
17/01/2022 01:00,1,17,1,13,7.3,79.9,3000,315
17/01/2022 02:00,2,17,1,8,6.2,84.9,3000,315
17/01/2022 03:00,3,17,1,5,6,84.8,2500,315
17/01/2022 04:00,4,17,1,6,7.1,81.1,3000,315
17/01/2022 05:00,5,17,1,6,6.4,83.5,3000,315
17/01/2022 06:00,6,17,1,7,5.6,89,2600,315
17/01/2022 07:00,7,17,1,4,5.6,90.7,1700,315
17/01/2022 08:00,8,17,1,6,4.9,95.2,1300,315
17/01/2022 09:00,9,17,1,4,5,93.5,1900,315
17/01/2022 10:00,10,17,1,5,5,95.1,2200,315
17/01/2022 11:00,11,17,1,6,5.1,95.1,2800,315
17/01/2022 12:00,12,17,1,8,6,86.3,3000,315
17/01/2022 13:00,13,17,1,12,6.4,79.1,3000,315
17/01/2022 14:00,14,17,1,8,6,77.2,3000,315
17/01/2022 15:00,15,17,1,12,5.4,78,3000,315
17/01/2022 16:00,16,17,1,9,4.9,80.7,3500,315
17/01/2022 17:00,17,17,1,11,4.9,80.7,3500,315
17/01/2022 18:00,18,17,1,11,5.1,79.3,3500,315
17/01/2022 19:00,19,17,1,10,4.6,80.5,3500,315
17/01/2022 20:00,20,17,1,11,5.1,77.7,3500,315
17/01/2022 21:00,21,17,1,13,5.2,76.3,3500,315
17/01/2022 22:00,22,17,1,17,5.4,73.5,4000,315
17/01/2022 23:00,23,17,1,12,4.6,78.9,4000,315
18/01/2022 00:00,0,18,1,13,4.1,80.1,3500,315
18/01/2022 01:00,1,18,1,13,3.5,81.1,3000,315
18/01/2022 02:00,2,18,1,14,3.4,77.7,3500,315
18/01/2022 03:00,3,18,1,13,3.3,77.6,3000,315
18/01/2022 04:00,4,18,1,13,3.8,73.1,3000,315
18/01/2022 05:00,5,18,1,14,3.5,74.4,3500,315
18/01/2022 06:00,6,18,1,NA,3.9,68.2,4000,315
18/01/2022 07:00,7,18,1,0,3.5,71.1,4500,315
18/01/2022 08:00,8,18,1,0,3.9,71.4,4000,315
18/01/2022 09:00,9,18,1,0,4.2,71.8,4000,315
18/01/2022 10:00,10,18,1,0,5,68.2,4500,315
18/01/2022 11:00,11,18,1,0,5.7,67.6,5000,315
18/01/2022 12:00,12,18,1,0,6.2,63.9,5500,315
18/01/2022 13:00,13,18,1,0,6.7,63.1,5500,315
18/01/2022 14:00,14,18,1,0,6.4,65.6,5000,315
18/01/2022 15:00,15,18,1,0,6.1,63.6,5000,315
18/01/2022 16:00,16,18,1,0,5.6,67.4,4500,315
18/01/2022 17:00,17,18,1,12,5.1,68.1,5000,315
18/01/2022 18:00,18,18,1,13,4.7,69.2,4000,315
18/01/2022 19:00,19,18,1,12,4.4,70.4,4000,315
18/01/2022 20:00,20,18,1,11,4.1,70,4500,315
18/01/2022 21:00,21,18,1,11,3.8,72.8,3500,315
18/01/2022 22:00,22,18,1,12,4,73.1,4000,315
18/01/2022 23:00,23,18,1,12,4.3,68.5,3500,315
19/01/2022 00:00,0,19,1,11,4.1,69.8,4000,315
19/01/2022 01:00,1,19,1,11,2.7,76.5,3500,315
19/01/2022 02:00,2,19,1,11,3.4,74,3500,315
19/01/2022 03:00,3,19,1,8,3,75.2,3500,315
19/01/2022 04:00,4,19,1,10,1.4,80.8,3500,315
19/01/2022 05:00,5,19,1,9,1,82.2,3500,315
19/01/2022 06:00,6,19,1,8,2.6,74.6,3500,315
19/01/2022 07:00,7,19,1,4,1.4,82.7,3500,315
19/01/2022 08:00,8,19,1,11,3,78.6,3500,315
