ob_time,hour,day,month,wind_speed,air_temperature,rltv_hum,visibility,Site
01/01/2022 00:00,0,1,1,3,7,86.8,1000,1135
01/01/2022 01:00,1,1,1,1,7,86.8,1000,1135
01/01/2022 02:00,2,1,1,2,7,86.8,1000,1135
01/01/2022 03:00,3,1,1,3,7,81,1000,1135
01/01/2022 04:00,4,1,1,3,7,81,1000,1135
01/01/2022 05:00,5,1,1,3,7,75.3,1000,1135
01/01/2022 06:00,6,1,1,2,7,75.3,1000,1135
01/01/2022 07:00,7,1,1,1,6,81.7,1000,1135
01/01/2022 08:00,8,1,1,3,6,81.7,1000,1135
01/01/2022 09:00,9,1,1,3,5,80.9,1000,1135
01/01/2022 10:00,10,1,1,3,5,87.2,1000,1135
01/01/2022 11:00,11,1,1,5,6,81.7,1000,1135
01/01/2022 12:00,12,1,1,6,6,81.7,1000,1135
01/01/2022 13:00,13,1,1,4,6,81.7,1000,1135
01/01/2022 14:00,14,1,1,4,6,81.7,1000,1135
01/01/2022 15:00,15,1,1,4,6,81.7,900,1135
01/01/2022 16:00,16,1,1,3,6,81.7,1000,1135
01/01/2022 17:00,17,1,1,2,4,86.7,700,1135
01/01/2022 18:00,18,1,1,3,4,93.4,600,1135
01/01/2022 19:00,19,1,1,2,5,87.2,600,1135
01/01/2022 20:00,20,1,1,3,6,86.3,600,1135
01/01/2022 21:00,21,1,1,3,6,93.9,700,1135
01/01/2022 22:00,22,1,1,5,7,86.8,1000,1135
01/01/2022 23:00,23,1,1,5,7,92.6,1000,1135
02/01/2022 00:00,0,2,1,5,7,86.8,1000,1135
02/01/2022 01:00,1,2,1,6,8,81.8,1000,1135
02/01/2022 02:00,2,2,1,6,7,86.8,1000,1135
02/01/2022 03:00,3,2,1,5,7,81,1000,1135
02/01/2022 04:00,4,2,1,4,6,86.3,1000,1135
02/01/2022 05:00,5,2,1,6,6,86.3,1000,1135
02/01/2022 06:00,6,2,1,6,6,86.3,1000,1135
02/01/2022 07:00,7,2,1,5,6,86.3,1000,1135
02/01/2022 08:00,8,2,1,6,6,86.3,1000,1135
02/01/2022 09:00,9,2,1,7,6,86.3,1000,1135
02/01/2022 10:00,10,2,1,7,7,81,1000,1135
02/01/2022 11:00,11,2,1,8,7,81,1000,1135
02/01/2022 12:00,12,2,1,8,8,81.8,1000,1135
02/01/2022 13:00,13,2,1,7,8,81.8,1000,1135
02/01/2022 14:00,14,2,1,7,8,81.8,1000,1135
02/01/2022 15:00,15,2,1,7,9,81.2,1000,1135
02/01/2022 16:00,16,2,1,8,9,81.2,1000,1135
02/01/2022 17:00,17,2,1,9,10,75.6,1000,1135
02/01/2022 18:00,18,2,1,9,10,81.9,1000,1135
02/01/2022 19:00,19,2,1,9,9,87.8,900,1135
02/01/2022 20:00,20,2,1,8,9,93.2,1000,1135
02/01/2022 21:00,21,2,1,8,9,93.2,1000,1135
02/01/2022 22:00,22,2,1,6,10,93.5,1000,1135
02/01/2022 23:00,23,2,1,9,10,93.5,1000,1135
03/01/2022 00:00,0,3,1,8,10,93.5,1000,1135
03/01/2022 01:00,1,3,1,6,10,93.5,1000,1135
03/01/2022 02:00,2,3,1,6,10,93.5,1000,1135
03/01/2022 03:00,3,3,1,7,9,100,470,1135
03/01/2022 04:00,4,3,1,12,8,92.9,1000,1135
03/01/2022 05:00,5,3,1,10,7,86.8,1000,1135
03/01/2022 06:00,6,3,1,11,6,81.7,1000,1135
03/01/2022 07:00,7,3,1,8,6,75.8,1000,1135
03/01/2022 08:00,8,3,1,7,5,80.9,1000,1135
03/01/2022 09:00,9,3,1,5,5,74.7,1000,1135
03/01/2022 10:00,10,3,1,4,5,80.9,1000,1135
03/01/2022 11:00,11,3,1,9,7,75.3,1000,1135
03/01/2022 12:00,12,3,1,11,7,75.3,1000,1135
03/01/2022 13:00,13,3,1,13,7,75.3,1000,1135
03/01/2022 14:00,14,3,1,14,8,70.9,1000,1135
03/01/2022 15:00,15,3,1,14,7,75.3,1000,1135
03/01/2022 16:00,16,3,1,9,7,75.3,1000,1135
03/01/2022 17:00,17,3,1,9,6,81.7,1000,1135
03/01/2022 18:00,18,3,1,9,6,81.7,1000,1135
03/01/2022 19:00,19,3,1,8,6,81.7,1000,1135
03/01/2022 20:00,20,3,1,9,5,87.2,1000,1135
03/01/2022 21:00,21,3,1,11,5,87.2,1000,1135
03/01/2022 22:00,22,3,1,7,4,93.4,1000,1135
03/01/2022 23:00,23,3,1,7,5,80.9,1000,1135
04/01/2022 00:00,0,4,1,6,5,87.2,1000,1135
04/01/2022 01:00,1,4,1,8,6,81.7,1000,1135
04/01/2022 02:00,2,4,1,5,5,87.2,1000,1135
04/01/2022 03:00,3,4,1,8,6,86.3,1000,1135
04/01/2022 04:00,4,4,1,9,7,81,1000,1135
04/01/2022 05:00,5,4,1,10,7,81,1000,1135
04/01/2022 06:00,6,4,1,12,7,81,1000,1135
04/01/2022 07:00,7,4,1,14,7,86.8,1000,1135
04/01/2022 08:00,8,4,1,13,7,86.8,1000,1135
04/01/2022 09:00,9,4,1,11,7,86.8,1000,1135
04/01/2022 10:00,10,4,1,12,7,81,1000,1135
04/01/2022 11:00,11,4,1,12,7,86.8,1000,1135
04/01/2022 12:00,12,4,1,15,8,81.8,1000,1135
04/01/2022 13:00,13,4,1,13,8,81.8,1000,1135
04/01/2022 14:00,14,4,1,9,8,81.8,1000,1135
04/01/2022 15:00,15,4,1,11,8,81.8,1000,1135
04/01/2022 16:00,16,4,1,7,8,81.8,1000,1135
04/01/2022 17:00,17,4,1,6,7,86.8,1000,1135
04/01/2022 18:00,18,4,1,2,7,86.8,1000,1135
04/01/2022 19:00,19,4,1,3,6,86.3,1000,1135
04/01/2022 20:00,20,4,1,5,6,86.3,1000,1135
04/01/2022 21:00,21,4,1,5,6,86.3,1000,1135
04/01/2022 22:00,22,4,1,4,6,86.3,1000,1135
04/01/2022 23:00,23,4,1,5,6,93.9,1000,1135
05/01/2022 00:00,0,5,1,4,6,93.9,1000,1135
05/01/2022 01:00,1,5,1,5,5,93.5,1000,1135
05/01/2022 02:00,2,5,1,5,5,93.5,1000,1135
05/01/2022 03:00,3,5,1,4,6,93.9,1000,1135
05/01/2022 04:00,4,5,1,5,6,93.9,1000,1135
05/01/2022 05:00,5,5,1,5,7,92.6,470,1135
05/01/2022 06:00,6,5,1,4,7,92.6,1000,1135
05/01/2022 07:00,7,5,1,5,7,92.6,1000,1135
05/01/2022 08:00,8,5,1,7,7,92.6,1000,1135
05/01/2022 09:00,9,5,1,7,7,92.6,1000,1135
05/01/2022 10:00,10,5,1,7,7,92.6,1000,1135
05/01/2022 11:00,11,5,1,8,8,92.9,1000,1135
05/01/2022 12:00,12,5,1,6,9,87.8,1000,1135
05/01/2022 13:00,13,5,1,8,10,81.9,1000,1135
05/01/2022 14:00,14,5,1,7,10,81.9,1000,1135
05/01/2022 15:00,15,5,1,7,10,81.9,1000,1135
05/01/2022 16:00,16,5,1,9,9,87.8,1000,1135
05/01/2022 17:00,17,5,1,7,9,81.2,1000,1135
05/01/2022 18:00,18,5,1,6,8,87.3,1000,1135
05/01/2022 19:00,19,5,1,4,8,87.3,1000,1135
05/01/2022 20:00,20,5,1,5,8,87.3,1000,1135
05/01/2022 21:00,21,5,1,4,7,86.8,1000,1135
05/01/2022 22:00,22,5,1,6,8,87.3,1000,1135
05/01/2022 23:00,23,5,1,5,8,81.8,1000,1135
06/01/2022 00:00,0,6,1,7,8,81.8,1000,1135
06/01/2022 01:00,1,6,1,6,8,76.3,1000,1135
06/01/2022 02:00,2,6,1,9,8,76.3,1000,1135
06/01/2022 03:00,3,6,1,7,8,76.3,1000,1135
06/01/2022 04:00,4,6,1,7,7,81,1000,1135
06/01/2022 05:00,5,6,1,5,8,76.3,1000,1135
06/01/2022 06:00,6,6,1,7,7,81,1000,1135
06/01/2022 07:00,7,6,1,6,8,76.3,1000,1135
06/01/2022 08:00,8,6,1,8,8,76.3,1000,1135
06/01/2022 09:00,9,6,1,7,8,76.3,1000,1135
06/01/2022 10:00,10,6,1,8,8,76.3,1000,1135
06/01/2022 11:00,11,6,1,9,8,76.3,1000,1135
06/01/2022 12:00,12,6,1,9,8,76.3,1000,1135
06/01/2022 13:00,13,6,1,8,8,76.3,1000,1135
06/01/2022 14:00,14,6,1,10,8,81.8,1000,1135
06/01/2022 15:00,15,6,1,13,8,87.3,400,1135
06/01/2022 16:00,16,6,1,10,8,92.9,1000,1135
06/01/2022 17:00,17,6,1,8,8,87.3,800,1135
06/01/2022 18:00,18,6,1,7,7,86.8,1000,1135
06/01/2022 19:00,19,6,1,7,7,81,1000,1135
06/01/2022 20:00,20,6,1,5,6,86.3,1000,1135
06/01/2022 21:00,21,6,1,5,6,86.3,1000,1135
06/01/2022 22:00,22,6,1,5,5,87.2,1000,1135
06/01/2022 23:00,23,6,1,6,5,87.2,1000,1135
07/01/2022 00:00,0,7,1,5,4,93.4,1000,1135
07/01/2022 01:00,1,7,1,5,4,93.4,1000,1135
07/01/2022 02:00,2,7,1,4,3,93,1000,1135
07/01/2022 03:00,3,7,1,4,4,86.7,1000,1135
07/01/2022 04:00,4,7,1,7,5,93.5,1000,1135
07/01/2022 05:00,5,7,1,6,6,93.9,1000,1135
07/01/2022 06:00,6,7,1,7,7,86.8,1000,1135
07/01/2022 07:00,7,7,1,6,8,81.8,1000,1135
07/01/2022 08:00,8,7,1,6,8,81.8,1000,1135
07/01/2022 09:00,9,7,1,7,8,81.8,1000,1135
07/01/2022 10:00,10,7,1,7,9,76,1000,1135
07/01/2022 11:00,11,7,1,8,9,81.2,1000,1135
07/01/2022 12:00,12,7,1,8,9,87.8,1000,1135
07/01/2022 13:00,13,7,1,8,10,81.9,1000,1135
07/01/2022 14:00,14,7,1,8,10,87,1000,1135
07/01/2022 15:00,15,7,1,10,11,87.4,1000,1135
07/01/2022 16:00,16,7,1,11,12,87.9,1000,1135
07/01/2022 17:00,17,7,1,9,13,81.4,1000,1135
07/01/2022 18:00,18,7,1,11,13,87.2,1000,1135
07/01/2022 19:00,19,7,1,15,13,87.2,1000,1135
07/01/2022 20:00,20,7,1,12,13,81.4,1000,1135
07/01/2022 21:00,21,7,1,14,13,81.4,900,1135
07/01/2022 21:00,21,7,1,15,13,81.4,1000,1135
07/01/2022 22:00,22,7,1,9,12,93.9,1000,1135
07/01/2022 23:00,23,7,1,10,12,87.9,1000,1135
08/01/2022 00:00,0,8,1,10,12,87.9,1000,1135
08/01/2022 01:00,1,8,1,10,12,87.9,1000,1135
08/01/2022 02:00,2,8,1,9,12,82,1000,1135
08/01/2022 03:00,3,8,1,11,11,76.5,1000,1135
08/01/2022 04:00,4,8,1,12,11,76.5,1000,1135
08/01/2022 05:00,5,8,1,11,11,76.5,1000,1135
08/01/2022 06:00,6,8,1,9,10,75.6,1000,1135
08/01/2022 07:00,7,8,1,11,9,76,1000,1135
08/01/2022 08:00,8,8,1,10,8,76.3,1000,1135
08/01/2022 09:00,9,8,1,9,8,76.3,1000,1135
08/01/2022 10:00,10,8,1,9,8,70.9,1000,1135
08/01/2022 11:00,11,8,1,9,9,65.7,1000,1135
08/01/2022 12:00,12,8,1,9,9,65.7,1000,1135
08/01/2022 13:00,13,8,1,8,9,65.7,1000,1135
08/01/2022 14:00,14,8,1,4,9,65.7,1000,1135
08/01/2022 15:00,15,8,1,6,8,76.3,1000,1135
08/01/2022 16:00,16,8,1,3,8,76.3,1000,1135
08/01/2022 17:00,17,8,1,4,7,81,1000,1135
08/01/2022 18:00,18,8,1,2,7,86.8,1000,1135
08/01/2022 19:00,19,8,1,4,7,81,1000,1135
08/01/2022 20:00,20,8,1,2,7,81,1000,1135
08/01/2022 21:00,21,8,1,2,7,81,1000,1135
08/01/2022 22:00,22,8,1,3,7,86.8,600,1135
08/01/2022 23:00,23,8,1,5,6,93.9,1000,1135
09/01/2022 00:00,0,9,1,4,5,93.5,600,1135
09/01/2022 01:00,1,9,1,8,5,93.5,250,1135
09/01/2022 02:00,2,9,1,7,5,93.5,600,1135
09/01/2022 03:00,3,9,1,5,7,92.6,1000,1135
09/01/2022 04:00,4,9,1,4,9,93.2,600,1135
09/01/2022 04:00,4,9,1,6,9,93.2,1000,1135
09/01/2022 05:00,5,9,1,5,10,93.5,1000,1135
09/01/2022 06:00,6,9,1,7,11,87.4,1000,1135
09/01/2022 07:00,7,9,1,11,11,76.5,1000,1135
09/01/2022 08:00,8,9,1,9,10,81.9,1000,1135
09/01/2022 09:00,9,9,1,13,10,87,1000,1135
09/01/2022 10:00,10,9,1,13,7,81,1000,1135
09/01/2022 11:00,11,9,1,17,6,86.3,1000,1135
09/01/2022 12:00,12,9,1,13,5,87.2,1000,1135
09/01/2022 13:00,13,9,1,11,5,87.2,1000,1135
09/01/2022 14:00,14,9,1,6,5,87.2,1000,1135
09/01/2022 15:00,15,9,1,5,5,87.2,1000,1135
09/01/2022 16:00,16,9,1,9,5,80.9,1000,1135
09/01/2022 17:00,17,9,1,2,5,80.9,1000,1135
09/01/2022 18:00,18,9,1,2,5,80.9,1000,1135
09/01/2022 19:00,19,9,1,6,5,87.2,1000,1135
09/01/2022 20:00,20,9,1,5,5,87.2,1000,1135
09/01/2022 21:00,21,9,1,7,5,87.2,1000,1135
09/01/2022 22:00,22,9,1,8,5,87.2,1000,1135
09/01/2022 23:00,23,9,1,8,5,87.2,1000,1135
10/01/2022 00:00,0,10,1,10,5,80.9,1000,1135
10/01/2022 01:00,1,10,1,8,5,74.7,1000,1135
10/01/2022 02:00,2,10,1,6,5,74.7,1000,1135
10/01/2022 03:00,3,10,1,4,4,80.1,1000,1135
10/01/2022 04:00,4,10,1,5,4,86.7,1000,1135
10/01/2022 05:00,5,10,1,3,4,86.7,1000,1135
10/01/2022 06:00,6,10,1,1,4,86.7,1000,1135
10/01/2022 07:00,7,10,1,2,3,86,1000,1135
10/01/2022 08:00,8,10,1,3,2,92.6,1000,1135
10/01/2022 09:00,9,10,1,2,3,93,1000,1135
10/01/2022 10:00,10,10,1,3,4,86.7,1000,1135
10/01/2022 11:00,11,10,1,3,4,93.4,1000,1135
10/01/2022 12:00,12,10,1,3,6,86.3,1000,1135
10/01/2022 13:00,13,10,1,8,7,81,1000,1135
10/01/2022 14:00,14,10,1,6,8,76.3,1000,1135
10/01/2022 15:00,15,10,1,6,7,75.3,1000,1135
10/01/2022 16:00,16,10,1,5,6,75.8,1000,1135
10/01/2022 17:00,17,10,1,6,6,75.8,1000,1135
10/01/2022 18:00,18,10,1,5,5,74.7,1000,1135
10/01/2022 19:00,19,10,1,5,6,69.8,1000,1135
10/01/2022 20:00,20,10,1,7,6,75.8,1000,1135
10/01/2022 21:00,21,10,1,8,6,75.8,1000,1135
10/01/2022 22:00,22,10,1,6,6,81.7,1000,1135
10/01/2022 23:00,23,10,1,6,7,75.3,1000,1135
11/01/2022 00:00,0,11,1,7,7,81,1000,1135
11/01/2022 01:00,1,11,1,8,8,81.8,1000,1135
11/01/2022 02:00,2,11,1,7,8,81.8,1000,1135
11/01/2022 03:00,3,11,1,7,9,76,1000,1135
11/01/2022 04:00,4,11,1,10,9,81.2,1000,1135
11/01/2022 05:00,5,11,1,10,9,81.2,1000,1135
11/01/2022 06:00,6,11,1,12,9,81.2,1000,1135
11/01/2022 07:00,7,11,1,12,10,75.6,1000,1135
11/01/2022 08:00,8,11,1,10,10,75.6,1000,1135
11/01/2022 09:00,9,11,1,12,10,81.9,1000,1135
11/01/2022 10:00,10,11,1,15,10,81.9,1000,1135
11/01/2022 10:00,10,11,1,14,10,81.9,1000,1135
11/01/2022 11:00,11,11,1,10,11,76.5,1000,1135
11/01/2022 12:00,12,11,1,11,11,81.3,1000,1135
11/01/2022 13:00,13,11,1,14,11,81.3,1000,1135
11/01/2022 14:00,14,11,1,11,12,76.1,1000,1135
11/01/2022 15:00,15,11,1,13,12,82,1000,1135
11/01/2022 16:00,16,11,1,11,12,82,1000,1135
11/01/2022 17:00,17,11,1,11,12,82,1000,1135
11/01/2022 18:00,18,11,1,13,12,82,1000,1135
11/01/2022 19:00,19,11,1,14,11,87.4,400,1135
11/01/2022 20:00,20,11,1,9,9,93.2,400,1135
11/01/2022 21:00,21,11,1,4,8,100,1000,1135
11/01/2022 22:00,22,11,1,3,8,100,1000,1135
11/01/2022 23:00,23,11,1,4,8,100,800,1135
12/01/2022 00:00,0,12,1,4,9,93.2,1000,1135
12/01/2022 01:00,1,12,1,2,8,100,800,1135
12/01/2022 02:00,2,12,1,3,8,100,1000,1135
12/01/2022 03:00,3,12,1,2,9,93.2,1000,1135
12/01/2022 04:00,4,12,1,2,8,100,1000,1135
12/01/2022 05:00,5,12,1,2,8,100,800,1135
12/01/2022 06:00,6,12,1,4,8,100,1000,1135
12/01/2022 07:00,7,12,1,5,8,100,900,1135
12/01/2022 08:00,8,12,1,7,8,92.9,700,1135
12/01/2022 09:00,9,12,1,20,7,92.6,700,1135
12/01/2022 10:00,10,12,1,9,7,92.6,1000,1135
12/01/2022 11:00,11,12,1,7,7,86.8,1000,1135
12/01/2022 12:00,12,12,1,10,7,92.6,1000,1135
12/01/2022 13:00,13,12,1,16,8,81.8,1000,1135
12/01/2022 14:00,14,12,1,14,8,81.8,1000,1135
12/01/2022 15:00,15,12,1,10,7,86.8,1000,1135
12/01/2022 16:00,16,12,1,6,7,86.8,1000,1135
12/01/2022 17:00,17,12,1,4,6,93.9,1000,1135
12/01/2022 18:00,18,12,1,4,6,81.7,1000,1135
12/01/2022 19:00,19,12,1,5,5,87.2,1000,1135
12/01/2022 20:00,20,12,1,3,5,87.2,1000,1135
12/01/2022 21:00,21,12,1,4,4,93.4,1000,1135
12/01/2022 22:00,22,12,1,5,5,87.2,1000,1135
12/01/2022 23:00,23,12,1,6,5,87.2,1000,1135
13/01/2022 00:00,0,13,1,7,5,87.2,1000,1135
13/01/2022 01:00,1,13,1,8,5,87.2,1000,1135
13/01/2022 02:00,2,13,1,7,5,87.2,1000,1135
13/01/2022 03:00,3,13,1,6,4,93.4,1000,1135
13/01/2022 04:00,4,13,1,7,5,87.2,1000,1135
13/01/2022 05:00,5,13,1,4,5,87.2,1000,1135
13/01/2022 06:00,6,13,1,4,4,93.4,1000,1135
13/01/2022 07:00,7,13,1,7,4,93.4,1000,1135
13/01/2022 08:00,8,13,1,5,5,87.2,1000,1135
13/01/2022 09:00,9,13,1,7,5,87.2,1000,1135
13/01/2022 10:00,10,13,1,7,6,81.7,1000,1135
13/01/2022 11:00,11,13,1,7,6,86.3,1000,1135
13/01/2022 12:00,12,13,1,11,8,76.3,1000,1135
13/01/2022 13:00,13,13,1,11,8,81.8,1000,1135
13/01/2022 14:00,14,13,1,10,8,87.3,900,1135
13/01/2022 15:00,15,13,1,12,9,76,1000,1135
13/01/2022 15:00,15,13,1,11,9,76,1000,1135
13/01/2022 16:00,16,13,1,12,8,87.3,1000,1135
13/01/2022 17:00,17,13,1,14,9,81.2,1000,1135
13/01/2022 18:00,18,13,1,16,7,81,1000,1135
13/01/2022 19:00,19,13,1,9,5,87.2,1000,1135
13/01/2022 20:00,20,13,1,10,6,81.7,1000,1135
13/01/2022 21:00,21,13,1,8,6,81.7,1000,1135
13/01/2022 22:00,22,13,1,10,6,81.7,1000,1135
13/01/2022 23:00,23,13,1,11,7,75.3,1000,1135
14/01/2022 00:00,0,14,1,8,6,81.7,1000,1135
14/01/2022 01:00,1,14,1,14,5,80.9,1000,1135
14/01/2022 02:00,2,14,1,10,5,87.2,1000,1135
14/01/2022 03:00,3,14,1,8,5,87.2,1000,1135
14/01/2022 04:00,4,14,1,9,6,81.7,1000,1135
14/01/2022 05:00,5,14,1,8,5,87.2,1000,1135
14/01/2022 06:00,6,14,1,4,5,87.2,1000,1135
14/01/2022 07:00,7,14,1,7,6,81.7,1000,1135
14/01/2022 08:00,8,14,1,6,6,81.7,1000,1135
14/01/2022 09:00,9,14,1,6,6,86.3,1000,1135
14/01/2022 10:00,10,14,1,7,7,81,1000,1135
14/01/2022 11:00,11,14,1,10,7,81,1000,1135
14/01/2022 12:00,12,14,1,7,7,86.8,1000,1135
14/01/2022 13:00,13,14,1,6,7,92.6,450,1135
14/01/2022 14:00,14,14,1,10,9,87.8,700,1135
14/01/2022 15:00,15,14,1,15,11,87.4,1000,1135
14/01/2022 16:00,16,14,1,17,13,81.4,1000,1135
14/01/2022 17:00,17,14,1,21,12,82,1000,1135
14/01/2022 18:00,18,14,1,12,8,87.3,1000,1135
14/01/2022 19:00,19,14,1,6,7,86.8,1000,1135
14/01/2022 20:00,20,14,1,15,8,81.8,1000,1135
14/01/2022 21:00,21,14,1,9,8,81.8,1000,1135
14/01/2022 22:00,22,14,1,12,7,81,1000,1135
14/01/2022 23:00,23,14,1,8,7,75.3,1000,1135
15/01/2022 00:00,0,15,1,6,7,81,1000,1135
15/01/2022 01:00,1,15,1,9,7,81,1000,1135
15/01/2022 02:00,2,15,1,5,6,86.3,1000,1135
15/01/2022 03:00,3,15,1,7,6,81.7,1000,1135
15/01/2022 04:00,4,15,1,6,6,81.7,1000,1135
15/01/2022 05:00,5,15,1,6,5,80.9,1000,1135
15/01/2022 06:00,6,15,1,8,5,87.2,1000,1135
15/01/2022 07:00,7,15,1,7,6,81.7,1000,1135
15/01/2022 08:00,8,15,1,7,6,81.7,1000,1135
15/01/2022 09:00,9,15,1,6,6,81.7,1000,1135
15/01/2022 10:00,10,15,1,6,6,81.7,1000,1135
15/01/2022 11:00,11,15,1,7,7,75.3,1000,1135
15/01/2022 12:00,12,15,1,9,7,75.3,1000,1135
15/01/2022 13:00,13,15,1,9,8,70.9,1000,1135
15/01/2022 14:00,14,15,1,8,8,70.9,1000,1135
15/01/2022 15:00,15,15,1,9,8,70.9,1000,1135
15/01/2022 16:00,16,15,1,6,8,70.9,1000,1135
15/01/2022 17:00,17,15,1,8,7,75.3,1000,1135
15/01/2022 18:00,18,15,1,7,6,75.8,1000,1135
15/01/2022 19:00,19,15,1,7,6,75.8,1000,1135
15/01/2022 20:00,20,15,1,6,5,80.9,1000,1135
15/01/2022 21:00,21,15,1,7,6,81.7,1000,1135
15/01/2022 22:00,22,15,1,7,6,81.7,1000,1135
15/01/2022 23:00,23,15,1,7,6,81.7,1000,1135
16/01/2022 00:00,0,16,1,6,6,81.7,1000,1135
16/01/2022 01:00,1,16,1,6,6,81.7,1000,1135
16/01/2022 02:00,2,16,1,7,6,81.7,1000,1135
16/01/2022 03:00,3,16,1,6,6,86.3,1000,1135
16/01/2022 04:00,4,16,1,5,6,86.3,1000,1135
16/01/2022 05:00,5,16,1,6,5,93.5,1000,1135
16/01/2022 06:00,6,16,1,7,6,86.3,1000,1135
16/01/2022 07:00,7,16,1,7,7,86.8,1000,1135
16/01/2022 08:00,8,16,1,8,7,86.8,1000,1135
16/01/2022 09:00,9,16,1,8,8,81.8,1000,1135
16/01/2022 10:00,10,16,1,10,8,76.3,1000,1135
16/01/2022 11:00,11,16,1,9,8,76.3,1000,1135
16/01/2022 12:00,12,16,1,13,8,81.8,1000,1135
16/01/2022 13:00,13,16,1,12,9,81.2,1000,1135
16/01/2022 14:00,14,16,1,11,10,81.9,1000,1135
16/01/2022 15:00,15,16,1,12,11,81.3,1000,1135
16/01/2022 16:00,16,16,1,11,11,81.3,1000,1135
16/01/2022 17:00,17,16,1,10,10,93.5,200,1135
16/01/2022 18:00,18,16,1,10,11,87.4,1000,1135
16/01/2022 19:00,19,16,1,10,11,87.4,1000,1135
16/01/2022 20:00,20,16,1,10,11,76.5,1000,1135
16/01/2022 21:00,21,16,1,11,10,81.9,1000,1135
16/01/2022 22:00,22,16,1,8,9,81.2,1000,1135
16/01/2022 23:00,23,16,1,6,9,76,1000,1135
17/01/2022 00:00,0,17,1,4,8,81.8,1000,1135
17/01/2022 01:00,1,17,1,3,8,81.8,1000,1135
17/01/2022 02:00,2,17,1,4,8,81.8,1000,1135
17/01/2022 03:00,3,17,1,3,7,92.6,490,1135
17/01/2022 04:00,4,17,1,4,7,92.6,1000,1135
17/01/2022 05:00,5,17,1,3,7,92.6,1000,1135
17/01/2022 06:00,6,17,1,4,8,87.3,440,1135
17/01/2022 07:00,7,17,1,5,7,92.6,1000,1135
17/01/2022 08:00,8,17,1,4,7,92.6,1000,1135
17/01/2022 09:00,9,17,1,6,7,92.6,700,1135
17/01/2022 10:00,10,17,1,12,4,93.4,500,1135
17/01/2022 11:00,11,17,1,8,4,93.4,1000,1135
17/01/2022 12:00,12,17,1,8,4,93.4,1000,1135
17/01/2022 13:00,13,17,1,4,5,93.5,1000,1135
17/01/2022 14:00,14,17,1,9,6,81.7,1000,1135
17/01/2022 15:00,15,17,1,9,6,81.7,1000,1135
17/01/2022 16:00,16,17,1,8,5,80.9,1000,1135
17/01/2022 17:00,17,17,1,4,4,86.7,1000,1135
17/01/2022 18:00,18,17,1,8,4,80.1,1000,1135
17/01/2022 19:00,19,17,1,5,3,86,1000,1135
17/01/2022 20:00,20,17,1,6,3,86,1000,1135
17/01/2022 20:00,20,17,1,6,3,86,900,1135
17/01/2022 21:00,21,17,1,6,4,86.7,1000,1135
17/01/2022 22:00,22,17,1,6,3,93,1000,1135
17/01/2022 23:00,23,17,1,4,3,93,1000,1135
18/01/2022 00:00,0,18,1,5,2,100,1000,1135
18/01/2022 01:00,1,18,1,6,2,92.6,1000,1135
18/01/2022 02:00,2,18,1,7,2,92.6,1000,1135
18/01/2022 03:00,3,18,1,6,3,80.9,1000,1135
18/01/2022 04:00,4,18,1,5,3,80.9,1000,1135
18/01/2022 05:00,5,18,1,5,2,87.1,1000,1135
18/01/2022 06:00,6,18,1,5,2,87.1,1000,1135
18/01/2022 07:00,7,18,1,3,0,92,1000,1135
18/01/2022 08:00,8,18,1,4,0,100,1000,1135
18/01/2022 09:00,9,18,1,3,1,92.2,1000,1135
18/01/2022 10:00,10,18,1,4,2,92.6,1000,1135
18/01/2022 11:00,11,18,1,3,4,86.7,1000,1135
18/01/2022 12:00,12,18,1,3,6,81.7,1000,1135
18/01/2022 13:00,13,18,1,9,7,71.2,1000,1135
18/01/2022 14:00,14,18,1,10,7,71.2,1000,1135
18/01/2022 15:00,15,18,1,9,7,71.2,1000,1135
18/01/2022 16:00,16,18,1,6,6,75.8,1000,1135
18/01/2022 17:00,17,18,1,4,5,80.9,1000,1135
18/01/2022 18:00,18,18,1,3,5,80.9,1000,1135
18/01/2022 19:00,19,18,1,5,4,86.7,1000,1135
18/01/2022 20:00,20,18,1,2,3,93,1000,1135
18/01/2022 21:00,21,18,1,1,2,92.6,1000,1135
18/01/2022 22:00,22,18,1,3,2,92.6,1000,1135
18/01/2022 23:00,23,18,1,2,1,92.2,1000,1135
19/01/2022 00:00,0,19,1,2,-1,98.9,330,1135
19/01/2022 01:00,1,19,1,3,-2,98.1,35,1135
19/01/2022 02:00,2,19,1,4,-1,98.9,10,1135
19/01/2022 03:00,3,19,1,3,-1,98.9,5,1135
19/01/2022 04:00,4,19,1,2,-1,98.9,10,1135
19/01/2022 05:00,5,19,1,1,-1,90.7,5,1135
19/01/2022 06:00,6,19,1,1,-2,98.1,10,1135
19/01/2022 07:00,7,19,1,1,-2,98.1,20,1135
19/01/2022 08:00,8,19,1,1,-2,89.2,25,1135
19/01/2022 09:00,9,19,1,2,-3,97.1,15,1135
19/01/2022 10:00,10,19,1,1,-2,98.1,20,1135
19/01/2022 11:00,11,19,1,2,-2,98.1,30,1135
19/01/2022 12:00,12,19,1,2,-1,98.9,80,1135
19/01/2022 13:00,13,19,1,3,1,100,40,1135
19/01/2022 14:00,14,19,1,2,2,92.6,20,1135
19/01/2022 15:00,15,19,1,2,2,92.6,20,1135
19/01/2022 16:00,16,19,1,3,2,100,20,1135
19/01/2022 17:00,17,19,1,2,1,100,10,1135
